anime_id,name,genre,type,episodes,rating,members,studio,release_year,status,source,age_rating,tags
13759,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24,8.4,380375,Bones,1982,Ongoing,Light Novel,PG-13,"Slice of Life, Drama"
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,8.39,717796,Wit Studio,2019,Upcoming,Original,R+,"Drama, Romance"
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",TV,15,8.39,482268,Kyoto Animation,2022,Upcoming,Light Novel,PG,"Adventure, Fantasy"
32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12,8.39,83641,Bones,1991,Ongoing,Original,G,"Fantasy, Romance"
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Special,1,8.39,47840,Bones,2018,Completed,Web Novel,R,"Sci-Fi, Fantasy"
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.39,76051,Wit Studio,1996,Completed,Web Novel,G,"Adventure, Romance"
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,8.39,422271,Bones,1971,Ongoing,Light Novel,R,"Comedy, Adventure"
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Mystery, Police, Shounen",Movie,1,8.38,21798,Studio Pierrot,2005,Ongoing,Manga,PG,"Romance, Fantasy"
6746,Durarara!!,"Action, Mystery, Supernatural",TV,24,8.38,556431,Bones,2021,Upcoming,Game,PG-13,"Fantasy, Slice of Life"
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11,8.38,67697,Kyoto Animation,2007,Upcoming,Manga,R+,"Comedy, Sci-Fi"
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,Studio Pierrot,1982,Upcoming,Original,G,"Action, Adventure"
34240,Shelter,"Music, Sci-Fi",Music,1,8.38,71136,Studio Pierrot,1988,Completed,Game,R+,"Drama, Sci-Fi"
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061,Wit Studio,1999,Completed,Game,R,"Sci-Fi, Horror"
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,8.37,27213,Bones,2015,Upcoming,Light Novel,PG,"Action, Romance"
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,8.37,61493,Studio Pierrot,2014,Ongoing,Light Novel,PG,"Slice of Life, Action"
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,Madhouse,1976,Ongoing,Light Novel,PG-13,"Adventure, Slice of Life"
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1,8.37,45547,Wit Studio,1998,Completed,Game,PG,"Horror, Adventure"
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,Bones,2015,Completed,Original,R+,"Slice of Life, Sci-Fi"
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,Toei Animation,2016,Upcoming,Web Novel,PG-13,"Sci-Fi, Horror"
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,Bones,1998,Completed,Manga,R+,"Drama, Horror"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,Toei Animation,1974,Upcoming,Original,G,"Slice of Life, Horror"
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,Bones,1980,Completed,Web Novel,G,"Adventure, Slice of Life"
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,Kyoto Animation,2001,Upcoming,Light Novel,PG,"Sci-Fi, Comedy"
9890,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282,Bones,1973,Ongoing,Light Novel,R,"Drama, Slice of Life"
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,Bones,2010,Upcoming,Original,R,"Comedy, Romance"
9863,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027,Bones,2017,Ongoing,Game,PG-13,"Action, Horror"
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,Wit Studio,2010,Upcoming,Manga,R+,"Comedy, Horror"
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,Wit Studio,1980,Upcoming,Light Novel,G,"Horror, Fantasy"
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,Kyoto Animation,1999,Completed,Original,PG,"Fantasy, Adventure"
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815,Kyoto Animation,1979,Upcoming,Original,G,"Comedy, Adventure"
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,Madhouse,1988,Upcoming,Game,PG-13,"Romance, Fantasy"
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1,8.35,53590,Studio Pierrot,1990,Ongoing,Game,G,"Slice of Life, Fantasy"
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1,8.34,31856,Madhouse,1982,Ongoing,Light Novel,PG,"Sci-Fi, Drama"
43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.34,223036,Kyoto Animation,1972,Completed,Original,PG-13,"Adventure, Sci-Fi"
9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1,8.34,115252,Madhouse,2016,Ongoing,Light Novel,R+,"Slice of Life, Horror"
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1,8.34,22900,Kyoto Animation,2004,Ongoing,Manga,PG-13,"Adventure, Action"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315,Madhouse,1976,Ongoing,Manga,G,"Romance, Sci-Fi"
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,8.34,58492,Toei Animation,2014,Ongoing,Original,R,"Slice of Life, Drama"
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1,8.34,38147,Kyoto Animation,1986,Upcoming,Web Novel,PG-13,"Romance, Slice of Life"
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,Madhouse,1973,Completed,Manga,PG-13,"Action, Adventure"
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.33,65594,Wit Studio,1994,Upcoming,Manga,R+,"Action, Comedy"
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914,Toei Animation,1974,Completed,Light Novel,PG-13,"Sci-Fi, Adventure"
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,Wit Studio,1991,Completed,Original,G,"Fantasy, Comedy"
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,Wit Studio,2021,Completed,Original,R+,"Sci-Fi, Fantasy"
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029,Toei Animation,1989,Ongoing,Web Novel,G,"Action, Fantasy"
6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,8.33,109392,Kyoto Animation,1978,Ongoing,Game,R+,"Drama, Romance"
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.32,158561,Toei Animation,1980,Ongoing,Web Novel,R,"Horror, Fantasy"
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1,8.32,6229,Wit Studio,2000,Ongoing,Web Novel,PG,"Comedy, Fantasy"
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,8.32,375662,Toei Animation,1978,Upcoming,Manga,R,"Slice of Life, Action"
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,Kyoto Animation,1987,Completed,Web Novel,R+,"Fantasy, Comedy"
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652,Toei Animation,2006,Upcoming,Game,PG,"Romance, Comedy"
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,8.32,94435,Bones,2002,Completed,Web Novel,G,"Sci-Fi, Horror"
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,Toei Animation,1996,Upcoming,Light Novel,PG,"Drama, Comedy"
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,8.32,461946,Studio Pierrot,2022,Completed,Original,G,"Romance, Fantasy"
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.32,18642,Toei Animation,1980,Ongoing,Game,PG-13,"Slice of Life, Drama"
759,Tokyo Godfathers,"Comedy, Drama",Movie,1,8.32,89424,Madhouse,1974,Completed,Web Novel,G,"Sci-Fi, Comedy"
6,Trigun,"Action, Comedy, Sci-Fi",TV,26,8.32,283069,Studio Pierrot,2009,Ongoing,Web Novel,R+,"Horror, Romance"
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,8.32,36353,Studio Pierrot,1976,Completed,Manga,R+,"Slice of Life, Horror"
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.31,14002,Wit Studio,1985,Ongoing,Web Novel,PG,"Horror, Fantasy"
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.31,88164,Kyoto Animation,1990,Ongoing,Light Novel,R+,"Romance, Drama"
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.31,69253,Madhouse,2009,Upcoming,Light Novel,PG-13,"Adventure, Slice of Life"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13,8.31,222994,Madhouse,1975,Completed,Original,R+,"Comedy, Fantasy"
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1,8.31,35120,Toei Animation,2018,Completed,Manga,PG,"Drama, Slice of Life"
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596,Toei Animation,1974,Completed,Web Novel,G,"Adventure, Drama"
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233,Wit Studio,2003,Ongoing,Light Novel,R+,"Sci-Fi, Action"
2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,8.3,566690,Kyoto Animation,1972,Upcoming,Light Novel,PG-13,"Comedy, Action"
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.3,142612,Toei Animation,2007,Upcoming,Game,G,"Comedy, Sci-Fi"
5681,Summer Wars,"Comedy, Sci-Fi",Movie,1,8.3,223359,Bones,2001,Upcoming,Light Novel,PG,"Fantasy, Slice of Life"
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,8.29,100412,Wit Studio,1990,Upcoming,Web Novel,PG-13,"Drama, Sci-Fi"
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1,8.29,20602,Toei Animation,2017,Upcoming,Light Novel,PG,"Adventure, Drama"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566,Madhouse,1987,Ongoing,Light Novel,G,"Sci-Fi, Action"
22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4,8.29,19702,Toei Animation,1973,Upcoming,Web Novel,R,"Sci-Fi, Adventure"
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927,Kyoto Animation,1983,Upcoming,Light Novel,PG,"Comedy, Romance"
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.29,17247,Madhouse,2021,Ongoing,Game,R+,"Slice of Life, Action"
33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120,8.29,47092,Toei Animation,1990,Completed,Original,G,"Comedy, Action"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,8.28,60637,Wit Studio,1993,Ongoing,Web Novel,R+,"Romance, Adventure"
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1,8.28,40623,Bones,2015,Completed,Manga,G,"Action, Romance"
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,Madhouse,2019,Ongoing,Web Novel,R,"Horror, Comedy"
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,Toei Animation,1981,Upcoming,Web Novel,G,"Slice of Life, Sci-Fi"
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,Bones,1988,Ongoing,Game,R+,"Horror, Action"
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,Studio Pierrot,2019,Ongoing,Original,R+,"Romance, Drama"
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,Bones,2022,Upcoming,Web Novel,R+,"Adventure, Action"
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,Toei Animation,1970,Completed,Light Novel,PG,"Adventure, Fantasy"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707,Madhouse,1976,Ongoing,Original,R+,"Fantasy, Action"
31174,Osomatsu-san,"Comedy, Parody",TV,25,8.27,60988,Wit Studio,2009,Completed,Game,G,"Drama, Sci-Fi"
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,Toei Animation,1974,Completed,Game,PG,"Sci-Fi, Horror"
5365,Tsumiki no Ie,Drama,Movie,1,8.27,45189,Studio Pierrot,1974,Ongoing,Game,PG-13,"Drama, Romance"
3702,Detroit Metal City,"Comedy, Music",OVA,12,8.26,104893,Kyoto Animation,2016,Upcoming,Game,PG-13,"Adventure, Sci-Fi"
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,Madhouse,1997,Completed,Game,R,"Romance, Action"
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1,8.26,66376,Kyoto Animation,2015,Upcoming,Light Novel,PG,"Action, Romance"
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,Madhouse,1997,Upcoming,Web Novel,R,"Fantasy, Sci-Fi"
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,Bones,1975,Completed,Original,R,"Romance, Action"
23283,Zankyou no Terror,"Psychological, Thriller",TV,11,8.26,342893,Kyoto Animation,1994,Upcoming,Game,G,"Romance, Action"
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,Wit Studio,2013,Ongoing,Manga,R+,"Horror, Romance"
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,Unknown,8.25,114702,Kyoto Animation,1998,Upcoming,Web Novel,R+,"Romance, Sci-Fi"
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432,Toei Animation,1992,Upcoming,Game,PG-13,"Slice of Life, Drama"
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,Bones,2019,Completed,Game,R+,"Fantasy, Adventure"
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,Studio Pierrot,1975,Upcoming,Manga,R+,"Drama, Romance"
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13,8.25,47716,Madhouse,1998,Ongoing,Manga,G,"Slice of Life, Adventure"
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,Kyoto Animation,1984,Ongoing,Web Novel,PG-13,"Sci-Fi, Fantasy"
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,Madhouse,1987,Upcoming,Light Novel,R+,"Sci-Fi, Comedy"
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,Wit Studio,1978,Ongoing,Original,PG-13,"Slice of Life, Comedy"
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,Studio Pierrot,1982,Ongoing,Manga,PG-13,"Drama, Action"
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001,Studio Pierrot,2009,Upcoming,Light Novel,R+,"Drama, Action"
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,8.24,292622,Toei Animation,2010,Completed,Manga,PG,"Fantasy, Drama"
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,Kyoto Animation,1973,Ongoing,Game,PG-13,"Slice of Life, Horror"
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,Studio Pierrot,2001,Ongoing,Game,PG,"Romance, Comedy"
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,8.24,75359,Wit Studio,2013,Ongoing,Manga,R,"Comedy, Adventure"
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211,Wit Studio,2018,Ongoing,Light Novel,G,"Adventure, Comedy"
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,Bones,2002,Upcoming,Game,G,"Sci-Fi, Horror"
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513,Bones,2023,Upcoming,Original,PG-13,"Romance, Drama"
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,Madhouse,1974,Ongoing,Original,R+,"Horror, Adventure"
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249,Kyoto Animation,2022,Completed,Light Novel,R+,"Comedy, Fantasy"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,Studio Pierrot,1993,Ongoing,Manga,PG,"Fantasy, Comedy"
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,Studio Pierrot,1979,Upcoming,Game,PG-13,"Sci-Fi, Comedy"
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,Kyoto Animation,2008,Ongoing,Web Novel,PG-13,"Comedy, Sci-Fi"
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130,Bones,1972,Completed,Web Novel,PG,"Sci-Fi, Adventure"
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,Studio Pierrot,1995,Ongoing,Web Novel,PG-13,"Drama, Sci-Fi"
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,36091,Bones,2005,Ongoing,Manga,G,"Horror, Comedy"
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51,8.23,17038,Kyoto Animation,2000,Ongoing,Web Novel,R+,"Romance, Slice of Life"
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113,Bones,1993,Ongoing,Light Novel,PG-13,"Drama, Action"
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157,Kyoto Animation,1983,Ongoing,Web Novel,PG,"Fantasy, Adventure"
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,Toei Animation,2004,Upcoming,Game,R+,"Horror, Romance"
18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,8.23,508118,Studio Pierrot,1970,Upcoming,Light Novel,R,"Fantasy, Drama"
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,8.23,235003,Kyoto Animation,1995,Upcoming,Web Novel,PG,"Fantasy, Slice of Life"
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565,Madhouse,2019,Ongoing,Game,G,"Romance, Slice of Life"
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218,Toei Animation,2000,Upcoming,Original,R+,"Sci-Fi, Drama"
12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,89749,Wit Studio,2000,Upcoming,Manga,R,"Romance, Action"
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,Madhouse,2007,Completed,Manga,G,"Fantasy, Drama"
2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442,Toei Animation,1990,Upcoming,Manga,R+,"Fantasy, Horror"
6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590,Madhouse,2006,Completed,Game,R+,"Slice of Life, Romance"
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247,Studio Pierrot,1976,Upcoming,Light Novel,R+,"Sci-Fi, Adventure"
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480,Kyoto Animation,1984,Ongoing,Light Novel,R+,"Action, Fantasy"
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464,Kyoto Animation,2002,Ongoing,Original,R+,"Slice of Life, Fantasy"
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,8.22,72933,Madhouse,1971,Upcoming,Manga,PG-13,"Drama, Adventure"
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789,Studio Pierrot,2023,Ongoing,Game,R+,"Romance, Fantasy"
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561,Madhouse,1997,Upcoming,Game,G,"Horror, Romance"
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086,Wit Studio,2013,Ongoing,Web Novel,R+,"Adventure, Sci-Fi"
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808,Madhouse,2015,Ongoing,Light Novel,R,"Sci-Fi, Fantasy"
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720,Wit Studio,2012,Upcoming,Light Novel,PG-13,"Sci-Fi, Comedy"
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972,Madhouse,1984,Completed,Game,PG,"Comedy, Adventure"
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062,Studio Pierrot,1975,Upcoming,Original,G,"Comedy, Action"
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009,Madhouse,1990,Completed,Web Novel,G,"Adventure, Slice of Life"
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,8.2,312654,Bones,2003,Ongoing,Manga,R+,"Fantasy, Slice of Life"
